timestamp,room_id,availability,noise,light,temperature,door_activity,comfort_score,emoticon
2025-12-20T12:08:00,3,1,29,55,20.9,0,82,🙂
2025-12-20T12:08:00,4,0,83,98,17.8,0,51,🥶
2025-12-20T12:08:00,5,1,27,66,18.0,9,58,❄️
2025-12-20T12:09:00,1,1,38,85,23.3,15,56,🌀
2025-12-20T12:09:00,2,1,46,53,21.7,4,70,🙂
2025-12-20T12:09:00,3,1,64,46,21.7,10,52,🚶
2025-12-20T12:09:00,4,1,25,80,27.9,11,55,🌀
2025-12-20T12:09:00,5,1,72,57,30.9,0,47,🥵
2025-12-20T12:10:00,1,0,32,59,28.1,6,61,🔥
2025-12-20T12:10:00,2,0,80,56,31.6,4,34,🥵
2025-12-20T12:10:00,3,1,27,68,19.6,8,64,❄️
2025-12-20T12:10:00,4,0,20,46,29.3,8,58,🔥
2025-12-20T12:10:00,5,0,52,51,26.9,12,45,🌀
2025-12-20T12:11:00,1,2,8,65,22.6,9,79,⛔
2025-12-20T12:11:00,2,0,60,71,30.6,5,44,🥵
2025-12-20T12:11:00,3,0,66,88,19.0,2,57,❄️
2025-12-20T12:11:00,4,1,8,95,29.4,3,72,🔥
2025-12-20T12:11:00,5,1,68,51,18.7,15,32,❄️
2025-12-20T12:12:00,1,2,44,42,19.0,5,61,⛔
2025-12-20T12:12:00,2,1,19,42,29.0,0,74,🔥
2025-12-20T12:12:00,3,0,73,63,21.1,7,52,🚶
2025-12-20T12:12:00,4,1,16,52,23.6,5,82,🙂
2025-12-20T12:12:00,5,0,79,95,22.2,6,55,🚶
2025-12-20T12:13:00,1,1,66,66,20.8,0,67,😐
2025-12-20T12:13:00,2,1,76,64,30.0,10,30,🔥
2025-12-20T12:13:00,3,0,32,66,20.0,10,60,🚶
2025-12-20T12:13:00,4,2,60,69,30.2,14,29,⛔
2025-12-20T12:13:00,5,0,56,48,28.5,9,44,🔥
2025-12-20T12:14:00,1,1,6,96,31.2,14,47,🥵
2025-12-20T12:14:00,2,1,29,82,31.9,4,54,🥵
2025-12-20T12:14:00,3,0,17,83,25.4,2,82,🙂
2025-12-20T12:14:00,4,0,45,89,30.6,3,53,🥵
2025-12-20T12:14:00,5,1,41,54,30.7,15,33,🥵
2025-12-20T12:15:00,1,0,12,43,21.4,1,88,😎
2025-12-20T12:15:00,2,1,77,74,28.7,3,46,🔥
2025-12-20T12:15:00,3,0,13,66,30.6,4,64,🥵
2025-12-20T12:15:00,4,1,40,68,30.2,13,39,🥵
2025-12-20T12:15:00,5,1,13,86,21.1,3,83,🙂
2025-12-20T12:16:00,1,0,12,86,24.8,14,64,🌀
2025-12-20T12:16:00,2,0,74,87,31.4,14,20,🥵
2025-12-20T12:16:00,3,0,36,55,29.4,12,44,🔥
2025-12-20T12:16:00,4,1,12,49,17.0,10,59,🥶
2025-12-20T12:16:00,5,2,29,74,21.2,0,83,⛔
2025-12-20T12:17:00,1,2,72,80,27.7,3,51,⛔
2025-12-20T12:17:00,2,0,78,89,19.3,13,34,❄️
2025-12-20T12:17:00,3,1,25,42,30.5,8,53,🥵
2025-12-20T12:17:00,4,1,73,49,25.4,15,36,🌀
2025-12-20T12:17:00,5,1,36,79,28.9,10,49,🔥
2025-12-20T12:18:00,1,1,54,41,31.1,11,34,🥵
2025-12-20T12:18:00,2,2,30,52,18.4,12,52,⛔
2025-12-20T12:18:00,3,1,13,97,18.9,14,57,❄️
2025-12-20T12:18:00,4,0,12,54,18.5,15,54,❄️
2025-12-20T12:18:00,5,1,15,50,21.9,8,76,🚶
2025-12-20T12:19:00,1,1,6,54,26.7,5,77,🙂
2025-12-20T12:19:00,2,1,22,44,24.7,12,64,🌀
2025-12-20T12:19:00,3,1,84,84,17.2,3,43,🥶
2025-12-20T12:19:00,4,1,34,92,20.9,0,80,🙂
2025-12-20T12:19:00,5,1,54,40,30.5,1,54,🥵
2025-12-20T12:20:00,1,0,31,85,19.3,1,74,❄️
2025-12-20T12:20:00,2,0,29,92,31.6,8,48,🥵
2025-12-20T12:20:00,3,0,64,70,20.5,4,59,😐
2025-12-20T12:20:00,4,1,61,41,27.5,4,54,😕
2025-12-20T12:20:00,5,1,28,48,23.2,6,77,🚶
2025-12-20T12:21:00,1,1,61,97,18.9,4,56,❄️
2025-12-20T12:21:00,2,2,76,93,27.6,14,30,⛔
2025-12-20T12:21:00,3,0,46,88,31.7,4,48,🥵
2025-12-20T12:21:00,4,1,84,41,22.1,6,52,🚶
2025-12-20T12:21:00,5,2,59,62,25.2,3,64,⛔
2025-12-20T12:22:00,1,1,45,51,25.3,4,67,😐
2025-12-20T12:22:00,2,1,6,46,20.1,1,87,😎
2025-12-20T12:22:00,3,1,35,48,23.1,6,74,🚶
2025-12-20T12:22:00,4,1,16,51,22.2,10,73,🚶
2025-12-20T12:22:00,5,1,10,82,31.3,8,56,🥵
2025-12-20T12:23:00,1,0,9,100,25.7,0,88,😎
2025-12-20T12:23:00,2,0,62,44,19.2,12,42,❄️
2025-12-20T12:23:00,3,0,57,76,27.6,0,63,😐
2025-12-20T12:23:00,4,1,62,99,27.6,0,61,😐
2025-12-20T12:23:00,5,0,50,84,29.4,1,59,🔥
2025-12-20T12:24:00,1,0,61,96,29.0,13,34,🔥
2025-12-20T12:24:00,2,0,59,45,29.5,7,44,🔥
2025-12-20T12:24:00,3,1,78,77,24.8,4,56,😐
2025-12-20T12:24:00,4,1,19,63,26.1,8,68,🚶
2025-12-20T12:24:00,5,2,57,96,24.8,3,66,⛔
2025-12-20T12:25:00,1,1,49,41,26.2,12,49,🌀
2025-12-20T12:25:00,2,0,72,84,24.3,6,56,🚶
2025-12-20T12:25:00,3,0,69,98,25.2,4,58,😐
2025-12-20T12:25:00,4,0,45,91,20.6,7,62,🚶
2025-12-20T12:25:00,5,1,55,71,23.9,7,62,🚶
2025-12-20T12:26:00,1,1,12,65,24.9,14,64,🌀
2025-12-20T12:26:00,2,1,25,100,20.5,9,66,🚶
2025-12-20T12:26:00,3,0,19,64,24.8,6,76,🚶
2025-12-20T12:26:00,4,2,53,98,23.5,7,64,⛔
2025-12-20T12:26:00,5,1,56,51,20.4,13,46,🌀
2025-12-20T12:27:00,1,1,64,55,30.7,2,47,🥵
2025-12-20T12:27:00,2,2,50,41,19.1,5,59,⛔
2025-12-20T12:27:00,3,0,85,69,30.6,11,23,🥵
2025-12-20T12:27:00,4,2,56,81,17.7,6,50,⛔
2025-12-20T12:27:00,5,2,66,77,30.2,1,50,⛔
2025-12-20T12:28:00,1,1,39,49,27.5,14,45,🌀
2025-12-20T12:28:00,2,0,78,47,31.2,11,24,🥵
2025-12-20T12:28:00,3,1,63,50,26.6,1,62,😐
2025-12-20T12:28:00,4,1,42,52,29.1,7,52,🔥
2025-12-20T12:28:00,5,1,28,48,31.8,5,53,🥵
2025-12-20T12:29:00,1,1,11,97,22.3,8,79,🚶
2025-12-20T12:29:00,2,1,62,49,28.9,13,34,🔥
2025-12-20T12:29:00,3,2,68,81,28.7,10,37,⛔
2025-12-20T12:29:00,4,0,14,44,20.7,12,65,🌀
2025-12-20T12:29:00,5,1,76,100,17.1,4,44,🥶
2025-12-20T12:30:00,1,2,28,58,27.8,15,47,⛔
2025-12-20T12:30:00,2,1,6,49,19.4,15,59,❄️
2025-12-20T12:30:00,3,2,13,62,31.7,12,47,⛔
2025-12-20T12:30:00,4,1,74,80,29.2,8,37,🔥
2025-12-20T12:30:00,5,0,37,59,28.4,2,65,🔥
2025-12-20T12:31:00,1,0,29,83,20.7,12,59,🌀
2025-12-20T12:31:00,2,1,77,47,18.4,14,30,❄️
2025-12-20T12:31:00,3,1,77,76,21.0,14,38,🌀
2025-12-20T12:31:00,4,2,64,48,27.6,15,33,⛔
2025-12-20T12:31:00,5,1,63,52,31.1,14,25,🥵
2025-12-20T12:32:00,1,1,80,55,30.4,4,38,🥵
2025-12-20T12:32:00,2,2,67,57,18.0,9,42,⛔
2025-12-20T12:32:00,3,1,31,70,27.6,7,61,🚶
2025-12-20T12:32:00,4,1,73,76,17.3,6,42,🥶
2025-12-20T12:32:00,5,2,60,60,25.3,8,54,⛔
2025-12-20T12:33:00,1,1,82,83,27.0,12,33,🌀
2025-12-20T12:33:00,2,1,10,76,27.4,9,66,🚶
2025-12-20T12:33:00,3,2,49,44,25.6,6,61,⛔
2025-12-20T12:33:00,4,0,24,43,17.3,8,58,🥶
2025-12-20T12:33:00,5,1,54,97,17.6,6,51,🥶
2025-12-20T12:34:00,1,1,71,95,29.3,13,29,🔥
2025-12-20T12:34:00,2,1,8,79,24.4,0,92,😎
2025-12-20T12:34:00,3,1,38,90,19.6,13,51,❄️
2025-12-20T12:34:00,4,0,21,61,21.7,8,73,🚶
2025-12-20T12:34:00,5,0,24,85,20.6,9,67,🚶
2025-12-20T12:35:00,1,2,68,78,28.4,1,54,⛔
2025-12-20T12:35:00,2,1,59,84,21.1,13,47,🌀
2025-12-20T12:35:00,3,0,58,52,28.4,10,42,🔥
2025-12-20T12:35:00,4,0,68,54,25.1,5,57,😐
2025-12-20T12:35:00,5,1,39,85,23.0,11,64,🌀
2025-12-20T12:36:00,1,1,18,56,27.2,13,56,🌀
2025-12-20T12:36:00,2,1,74,53,20.3,9,46,🚶
2025-12-20T12:36:00,3,0,85,69,22.2,5,54,😕
2025-12-20T12:36:00,4,1,71,79,29.6,4,44,🔥
2025-12-20T12:36:00,5,1,44,81,22.0,0,79,🙂
2025-12-20T12:37:00,1,2,31,65,31.7,10,43,⛔
2025-12-20T12:37:00,2,2,73,93,30.5,5,39,⛔
2025-12-20T12:37:00,3,1,20,100,28.7,3,69,🔥
2025-12-20T12:37:00,4,0,45,82,26.1,15,45,🌀
2025-12-20T12:37:00,5,2,42,67,24.3,3,73,⛔
2025-12-20T12:38:00,1,1,72,71,21.4,6,55,🚶
2025-12-20T12:38:00,2,1,72,49,19.7,9,45,❄️
2025-12-20T12:38:00,3,0,50,42,21.4,9,58,🚶
2025-12-20T12:38:00,4,0,22,93,25.9,12,60,🌀
2025-12-20T12:38:00,5,0,81,68,23.8,11,45,🌀
2025-12-20T12:39:00,1,1,69,71,17.7,0,56,🥶
2025-12-20T12:39:00,2,0,70,80,17.7,10,38,🥶
2025-12-20T12:39:00,3,0,48,46,25.5,7,60,🚶
2025-12-20T12:39:00,4,2,24,64,31.6,15,37,⛔
2025-12-20T12:39:00,5,0,34,64,24.5,0,81,🙂
2025-12-20T12:40:00,1,1,11,61,19.3,8,70,❄️
2025-12-20T12:40:00,2,1,20,64,28.3,5,67,🔥
2025-12-20T12:40:00,3,1,17,82,19.6,6,72,❄️
2025-12-20T12:40:00,4,1,8,91,25.2,0,90,😎
2025-12-20T12:40:00,5,2,54,69,27.6,14,39,⛔
2025-12-20T12:41:00,1,0,29,83,29.6,15,41,🔥
2025-12-20T12:41:00,2,1,51,82,22.2,1,75,🙂
2025-12-20T12:41:00,3,1,13,48,23.0,3,89,😎
2025-12-20T12:41:00,4,0,24,87,19.4,0,79,❄️
2025-12-20T12:41:00,5,2,76,82,17.3,5,43,⛔
2025-12-20T12:42:00,1,0,30,51,23.2,12,65,🌀
2025-12-20T12:42:00,2,0,13,81,18.4,7,68,❄️
2025-12-20T12:42:00,3,2,26,95,21.1,5,74,⛔
2025-12-20T12:42:00,4,1,29,58,28.5,8,57,🔥
2025-12-20T12:42:00,5,1,28,62,25.9,0,80,🙂
2025-12-20T12:43:00,1,1,19,92,23.2,12,70,🌀
2025-12-20T12:43:00,2,1,34,91,31.7,7,47,🥵
2025-12-20T12:43:00,3,0,77,98,20.8,15,35,🌀
2025-12-20T12:43:00,4,1,42,83,30.2,4,54,🥵
2025-12-20T12:43:00,5,1,49,66,24.6,5,66,😐
2025-12-20T12:44:00,1,2,28,91,26.3,1,77,⛔
2025-12-20T12:44:00,2,1,7,95,21.3,0,92,😎
2025-12-20T12:44:00,3,1,36,60,19.9,0,76,❄️
2025-12-20T12:44:00,4,1,12,64,19.4,7,71,❄️
2025-12-20T12:44:00,5,0,36,47,17.7,7,57,🥶
2025-12-20T12:45:00,1,0,31,97,27.4,11,54,🌀
2025-12-20T12:45:00,2,2,31,83,21.3,10,64,⛔
2025-12-20T12:45:00,3,2,35,79,25.6,9,61,⛔
2025-12-20T12:45:00,4,1,34,65,17.4,11,49,🥶
2025-12-20T12:45:00,5,1,41,91,25.0,0,77,🙂
2025-12-20T12:46:00,1,1,13,87,19.1,5,74,❄️
2025-12-20T12:46:00,2,1,50,85,22.4,4,70,🙂
2025-12-20T12:46:00,3,1,40,41,24.4,12,58,🌀
2025-12-20T12:46:00,4,0,72,93,28.2,1,53,🔥
2025-12-20T12:46:00,5,1,18,68,25.4,9,69,🚶
2025-12-20T12:47:00,1,0,9,77,22.7,11,75,🌀
2025-12-20T12:47:00,2,1,5,47,27.7,14,58,🌀
2025-12-20T12:47:00,3,1,10,59,29.3,15,50,🔥
2025-12-20T12:47:00,4,1,59,66,26.0,0,67,😐
2025-12-20T12:47:00,5,2,76,83,17.6,4,46,⛔
2025-12-20T12:48:00,1,1,81,57,19.2,1,54,❄️
2025-12-20T12:48:00,2,0,72,52,17.2,0,53,🥶
2025-12-20T12:48:00,3,0,69,60,31.2,7,35,🥵
2025-12-20T12:48:00,4,0,62,40,22.1,15,45,🌀
2025-12-20T12:48:00,5,1,68,77,25.2,4,59,😐
2025-12-20T12:49:00,1,0,80,88,30.6,12,23,🥵
2025-12-20T12:49:00,2,0,52,86,21.8,11,55,🌀
2025-12-20T12:49:00,3,0,79,53,24.1,14,39,🌀
2025-12-20T12:49:00,4,1,34,44,28.8,12,47,🔥
2025-12-20T12:49:00,5,1,18,94,27.7,13,55,🌀
2025-12-20T12:50:00,1,1,39,66,23.3,14,58,🌀
2025-12-20T12:50:00,2,1,18,40,17.2,8,60,🥶
2025-12-20T12:50:00,3,2,36,43,25.1,12,57,⛔
2025-12-20T12:50:00,4,1,66,86,21.6,8,55,🚶
2025-12-20T12:50:00,5,1,35,63,30.8,15,35,🥵
2025-12-20T12:51:00,1,1,8,97,25.6,2,85,😎
2025-12-20T12:51:00,2,2,29,88,26.9,2,73,⛔
2025-12-20T12:51:00,3,1,22,84,21.6,4,79,🙂
2025-12-20T12:51:00,4,0,43,58,17.5,14,41,🥶
2025-12-20T12:51:00,5,1,62,76,18.4,4,54,❄️
2025-12-20T12:52:00,1,0,56,72,30.1,6,45,🥵
2025-12-20T12:52:00,2,2,74,56,17.8,4,47,⛔
2025-12-20T12:52:00,3,1,19,57,25.0,8,72,🚶
2025-12-20T12:52:00,4,2,59,80,26.0,6,56,⛔
2025-12-20T12:52:00,5,0,68,54,29.8,10,34,🔥
2025-12-20T12:53:00,1,0,57,54,21.4,3,67,😐
2025-12-20T12:53:00,2,1,44,67,22.2,11,60,🌀
2025-12-20T12:53:00,3,2,43,88,17.1,14,39,⛔
2025-12-20T12:53:00,4,1,52,72,18.4,1,63,❄️
2025-12-20T12:53:00,5,1,53,64,28.7,10,43,🔥
2025-12-20T12:54:00,1,0,9,87,29.9,2,72,🔥
2025-12-20T12:54:00,2,1,17,66,21.3,3,82,🙂
2025-12-20T12:54:00,3,2,64,74,29.9,1,51,⛔
2025-12-20T12:54:00,4,1,49,74,24.3,14,51,🌀
2025-12-20T12:54:00,5,2,80,63,17.9,6,41,⛔
2025-12-20T12:55:00,1,0,58,92,23.8,13,50,🌀
2025-12-20T12:55:00,2,1,61,76,20.1,6,56,🚶
2025-12-20T12:55:00,3,1,33,59,22.0,8,69,🚶
2025-12-20T12:55:00,4,1,58,50,31.0,10,34,🥵
2025-12-20T12:55:00,5,1,26,57,28.3,1,71,🔥
2025-12-20T12:56:00,1,1,8,91,18.3,7,70,❄️
2025-12-20T12:56:00,2,1,59,62,19.6,7,53,❄️
2025-12-20T12:56:00,3,1,6,70,31.1,5,64,🥵
2025-12-20T12:56:00,4,0,24,77,27.6,15,49,🌀
2025-12-20T12:56:00,5,1,25,76,19.4,13,55,❄️
2025-12-20T12:57:00,1,0,23,80,23.1,12,68,🌀
2025-12-20T12:57:00,2,0,61,52,20.1,0,66,😐
2025-12-20T12:57:00,3,1,68,65,24.3,15,41,🌀
2025-12-20T12:57:00,4,1,79,94,19.5,0,57,❄️
2025-12-20T12:57:00,5,1,11,89,22.2,1,91,😎
2025-12-20T12:58:00,1,2,22,82,28.3,12,53,⛔
2025-12-20T12:58:00,2,1,6,44,22.9,10,79,🚶
2025-12-20T12:58:00,3,0,12,55,22.2,15,65,🌀
2025-12-20T12:58:00,4,1,53,51,24.8,10,55,🚶
2025-12-20T12:58:00,5,1,61,70,27.2,9,46,🚶
2025-12-20T12:59:00,1,0,76,69,18.4,4,48,❄️
2025-12-20T12:59:00,2,1,64,97,27.5,0,60,😐
2025-12-20T12:59:00,3,0,9,57,19.6,9,70,❄️
2025-12-20T12:59:00,4,0,80,56,27.3,13,31,🌀
2025-12-20T12:59:00,5,0,73,99,22.5,8,54,🚶
2025-12-20T13:00:00,1,2,36,62,27.9,8,56,⛔
2025-12-20T13:00:00,2,1,37,97,22.5,9,67,🚶
2025-12-20T13:00:00,3,2,6,83,29.2,13,55,⛔
2025-12-20T13:00:00,4,2,15,99,17.5,11,57,⛔
2025-12-20T13:00:00,5,1,22,45,18.6,2,74,❄️
2025-12-20T13:01:00,1,2,65,52,20.9,10,49,⛔
2025-12-20T13:01:00,2,2,15,96,17.8,15,51,⛔
2025-12-20T13:01:00,3,1,56,44,28.0,6,51,🚶
2025-12-20T13:01:00,4,0,79,60,20.1,9,43,🚶
2025-12-20T13:01:00,5,2,77,76,23.6,3,62,⛔
2025-12-20T13:02:00,1,0,82,44,22.3,4,57,😐
2025-12-20T13:02:00,2,1,70,73,27.6,10,40,🚶
2025-12-20T13:02:00,3,0,62,69,23.4,15,47,🌀
2025-12-20T13:02:00,4,2,74,65,18.3,4,49,⛔
2025-12-20T13:02:00,5,1,23,91,30.4,11,48,🥵
2025-12-20T13:03:00,1,0,12,63,28.2,2,76,🔥
2025-12-20T13:03:00,2,1,47,87,24.1,5,68,😐
2025-12-20T13:03:00,3,0,34,46,27.0,0,74,🙂
2025-12-20T13:03:00,4,1,76,76,24.7,12,42,🌀
2025-12-20T13:03:00,5,1,61,84,17.9,3,54,🥶
2025-12-20T13:04:00,1,0,65,78,25.5,7,53,🚶
2025-12-20T13:04:00,2,2,67,77,30.9,8,35,⛔
2025-12-20T13:04:00,3,0,20,99,23.6,4,82,🙂
2025-12-20T13:04:00,4,2,17,66,17.8,7,65,⛔
2025-12-20T13:04:00,5,1,38,79,25.4,12,55,🌀
2025-12-20T13:05:00,1,1,5,52,17.5,15,54,🥶
2025-12-20T13:05:00,2,0,54,41,31.7,5,43,🥵
2025-12-20T13:05:00,3,0,65,48,17.0,2,52,🥶
2025-12-20T13:05:00,4,0,53,92,30.9,0,55,🥵
2025-12-20T13:05:00,5,0,56,44,21.2,4,64,😐
2025-12-20T13:06:00,1,2,43,42,18.5,15,42,⛔
2025-12-20T13:06:00,2,1,76,92,22.9,8,54,🚶
2025-12-20T13:06:00,3,0,59,55,17.8,15,33,🥶
2025-12-20T13:06:00,4,1,6,43,25.6,11,69,🌀
2025-12-20T13:06:00,5,0,17,57,20.5,13,62,🌀
2025-12-20T13:07:00,1,0,19,82,27.1,8,65,🚶
2025-12-20T13:07:00,2,0,33,57,30.4,0,64,🥵
2025-12-20T13:07:00,3,2,22,70,28.3,13,51,⛔
2025-12-20T13:07:00,4,2,13,72,23.7,1,90,⛔
2025-12-20T13:07:00,5,1,48,59,26.9,0,69,😐
2025-12-20T13:08:00,1,0,10,66,19.1,5,75,❄️
2025-12-20T13:08:00,2,0,75,76,18.6,13,33,❄️
2025-12-20T13:08:00,3,0,62,71,29.9,9,38,🔥
2025-12-20T13:08:00,4,0,44,78,19.3,4,64,❄️
2025-12-20T13:08:00,5,1,28,91,26.9,4,69,😐
2025-12-20T13:09:00,1,0,19,96,25.0,7,73,🚶
2025-12-20T13:09:00,2,2,5,61,24.8,5,83,⛔
2025-12-20T13:09:00,3,1,85,90,28.1,7,38,🔥
2025-12-20T13:09:00,4,1,40,76,24.4,3,74,🙂
2025-12-20T13:09:00,5,0,28,80,27.0,2,73,🙂
2025-12-20T13:10:00,1,0,6,70,26.3,6,76,🚶
2025-12-20T13:10:00,2,0,53,89,18.6,8,51,❄️
2025-12-20T13:10:00,3,0,9,70,27.4,13,59,🌀
2025-12-20T13:10:00,4,0,57,93,18.4,0,63,❄️
2025-12-20T13:10:00,5,1,20,73,30.9,12,46,🥵
2025-12-20T13:11:00,1,1,18,81,18.0,11,58,❄️
2025-12-20T13:11:00,2,1,22,74,19.0,15,52,❄️
2025-12-20T13:11:00,3,1,38,78,31.0,10,42,🥵
2025-12-20T13:11:00,4,1,65,89,22.1,8,56,🚶
2025-12-20T13:11:00,5,1,64,84,22.6,3,67,😐
2025-12-20T13:12:00,1,2,83,41,19.8,8,42,⛔
2025-12-20T13:12:00,2,1,40,73,31.5,9,42,🥵
2025-12-20T13:12:00,3,0,69,74,22.1,8,55,🚶
2025-12-20T13:12:00,4,2,36,62,27.5,11,52,⛔
2025-12-20T13:12:00,5,1,62,97,21.7,3,65,😐
2025-12-20T13:13:00,1,0,32,77,19.1,4,68,❄️
2025-12-20T13:13:00,2,0,46,80,30.0,8,46,🔥
2025-12-20T13:13:00,3,1,48,49,31.6,15,27,🥵
2025-12-20T13:13:00,4,0,56,89,20.4,14,44,🌀
2025-12-20T13:13:00,5,1,43,60,25.3,14,50,🌀
2025-12-20T13:14:00,1,1,60,42,17.3,6,48,🥶
2025-12-20T13:14:00,2,2,9,77,30.1,7,62,⛔
2025-12-20T13:14:00,3,1,85,82,20.7,7,46,🚶
2025-12-20T13:14:00,4,1,6,45,27.0,10,67,🚶
2025-12-20T13:14:00,5,1,84,94,28.6,0,49,🔥
2025-12-20T13:15:00,1,0,81,94,21.1,0,61,😐
2025-12-20T13:15:00,2,0,13,46,31.1,11,50,🥵
2025-12-20T13:15:00,3,1,77,97,25.8,1,59,😐
2025-12-20T13:15:00,4,2,29,86,25.3,12,59,⛔
2025-12-20T13:15:00,5,0,74,73,17.9,7,42,🥶
2025-12-20T13:16:00,1,0,85,99,19.7,5,47,❄️
2025-12-20T13:16:00,2,0,75,46,23.2,14,44,🌀
2025-12-20T13:16:00,3,2,43,91,22.8,8,67,⛔
2025-12-20T13:16:00,4,2,64,69,23.4,5,64,⛔
2025-12-20T13:16:00,5,0,46,86,31.6,7,43,🥵
2025-12-20T13:17:00,1,1,9,85,23.1,3,90,😎
2025-12-20T13:17:00,2,2,64,88,30.1,3,47,⛔
2025-12-20T13:17:00,3,1,8,54,24.4,9,76,🚶
2025-12-20T13:17:00,4,0,22,86,25.4,2,80,🙂
2025-12-20T13:17:00,5,1,64,45,25.9,7,53,🚶
2025-12-20T13:18:00,1,2,13,43,29.4,6,64,⛔
2025-12-20T13:18:00,2,2,50,59,29.2,9,45,⛔
2025-12-20T13:18:00,3,1,76,74,25.7,0,61,😐
2025-12-20T13:18:00,4,1,31,41,23.9,6,74,🚶
2025-12-20T13:18:00,5,2,33,65,18.2,6,61,⛔
2025-12-20T13:19:00,1,1,39,89,21.2,5,70,🙂
2025-12-20T13:19:00,2,0,41,76,27.4,14,45,🌀
2025-12-20T13:19:00,3,1,57,73,28.3,5,52,🔥
2025-12-20T13:19:00,4,0,29,77,19.1,12,55,❄️
2025-12-20T13:19:00,5,0,42,74,26.0,14,49,🌀
2025-12-20T13:20:00,1,1,13,70,27.6,14,55,🌀
2025-12-20T13:20:00,2,2,6,84,17.1,1,78,⛔
2025-12-20T13:20:00,3,0,35,61,24.2,11,62,🌀
2025-12-20T13:20:00,4,1,28,72,24.1,0,85,😎
2025-12-20T13:20:00,5,2,64,59,29.1,12,34,⛔
2025-12-20T13:21:00,1,0,20,99,30.7,5,59,🥵
2025-12-20T13:21:00,2,0,52,81,18.5,6,54,❄️
2025-12-20T13:21:00,3,1,41,55,24.1,4,73,🙂
2025-12-20T13:21:00,4,0,82,87,21.3,0,62,😐
2025-12-20T13:21:00,5,1,64,69,22.5,8,58,🚶
2025-12-20T13:22:00,1,2,9,66,26.9,8,70,⛔
2025-12-20T13:22:00,2,2,6,68,29.8,0,77,⛔
2025-12-20T13:22:00,3,1,13,49,27.2,15,55,🌀
2025-12-20T13:22:00,4,1,25,58,25.5,6,71,🚶
2025-12-20T13:22:00,5,1,58,84,31.5,14,26,🥵
2025-12-20T13:23:00,1,1,78,87,29.8,1,46,🔥
2025-12-20T13:23:00,2,0,33,62,23.0,14,61,🌀
2025-12-20T13:23:00,3,0,78,85,30.0,11,27,🔥
2025-12-20T13:23:00,4,1,16,95,28.5,14,51,🔥
2025-12-20T13:23:00,5,1,5,81,28.5,11,61,🔥
2025-12-20T13:24:00,1,0,46,58,18.0,13,43,❄️
2025-12-20T13:24:00,2,1,61,93,20.9,1,67,😐
2025-12-20T13:24:00,3,1,47,56,30.4,2,55,🥵
2025-12-20T13:24:00,4,2,7,74,21.8,1,91,⛔
2025-12-20T13:24:00,5,0,84,65,27.5,0,52,😕
2025-12-20T13:25:00,1,0,72,51,26.7,2,56,😐
2025-12-20T13:25:00,2,1,35,69,23.8,2,80,🙂
2025-12-20T13:25:00,3,0,36,82,29.8,11,45,🔥
2025-12-20T13:25:00,4,0,69,53,22.2,15,43,🌀
2025-12-20T13:25:00,5,0,35,45,17.2,3,63,🥶
2025-12-20T13:26:00,1,0,40,75,18.5,2,66,❄️
2025-12-20T13:26:00,2,0,83,42,19.9,6,46,❄️
2025-12-20T13:26:00,3,1,39,96,30.3,10,44,🥵
2025-12-20T13:26:00,4,2,62,59,28.4,1,57,⛔
2025-12-20T13:26:00,5,1,32,66,21.8,7,71,🚶
2025-12-20T13:27:00,1,1,19,93,22.1,9,73,🚶
2025-12-20T13:27:00,2,1,71,74,30.1,14,25,🥵
2025-12-20T13:27:00,3,0,25,86,28.4,14,48,🔥
2025-12-20T13:27:00,4,1,11,40,21.9,8,77,🚶
2025-12-20T13:27:00,5,2,82,94,18.8,2,50,⛔
2025-12-20T13:28:00,1,0,56,75,28.1,8,47,🔥
2025-12-20T13:28:00,2,0,58,71,31.0,15,25,🥵
2025-12-20T13:28:00,3,2,55,50,27.7,7,51,⛔
2025-12-20T13:28:00,4,1,30,64,19.4,2,73,❄️
2025-12-20T13:28:00,5,0,69,43,19.7,9,46,❄️
2025-12-20T13:29:00,1,0,66,67,28.0,12,36,🌀
2025-12-20T13:29:00,2,1,81,72,19.5,1,55,❄️
2025-12-20T13:29:00,3,2,82,84,22.0,5,55,⛔
2025-12-20T13:29:00,4,1,76,49,23.1,4,62,😐
2025-12-20T13:29:00,5,1,13,79,17.1,3,71,🥶
2025-12-20T13:30:00,1,1,41,52,23.7,13,58,🌀
2025-12-20T13:30:00,2,2,79,60,25.1,7,49,⛔
2025-12-20T13:30:00,3,0,20,81,24.7,0,86,😎
2025-12-20T13:30:00,4,0,74,47,30.3,2,44,🥵
2025-12-20T13:30:00,5,0,15,74,27.5,6,69,🚶
2025-12-20T13:31:00,1,1,73,48,22.0,10,49,🚶
2025-12-20T13:31:00,2,1,51,68,25.3,9,56,🚶
2025-12-20T13:31:00,3,1,42,79,27.8,13,45,🌀
2025-12-20T13:31:00,4,0,63,100,31.7,0,48,🥵
2025-12-20T13:31:00,5,1,35,54,23.1,15,58,🌀
2025-12-20T13:32:00,1,0,57,62,21.3,9,55,🚶
2025-12-20T13:32:00,2,1,47,53,25.0,13,51,🌀
2025-12-20T13:32:00,3,1,49,67,29.0,0,62,🔥
2025-12-20T13:32:00,4,1,16,48,19.8,15,57,❄️
2025-12-20T13:32:00,5,0,15,55,23.5,0,92,😎
2025-12-20T13:33:00,1,0,69,82,20.2,4,56,😐
